center,left,right,steering,throttle,brake,speed
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_55_675.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_55_675.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_55_675.jpg,0,0,0,20.18593
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_55_745.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_55_745.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_55_745.jpg,0,0,0,20.05696
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_55_814.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_55_814.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_55_814.jpg,0,0,0,19.59592
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_55_884.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_55_884.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_55_884.jpg,0,0,0,19.4274
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_55_954.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_55_954.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_55_954.jpg,0,0,0,19.67653
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_039.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_039.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_039.jpg,0,0,0,19.08715
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_109.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_109.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_109.jpg,0,0,0,19.38546
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_177.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_177.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_177.jpg,-0.05,0,0,19.2407
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_247.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_247.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_247.jpg,-0.2,0,0,18.65482
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_317.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_317.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_317.jpg,-0.4,0,0,18.44665
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_395.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_395.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_395.jpg,-0.2808746,0,0,18.76871
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_476.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_476.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_476.jpg,-0.03697737,0,0,18.61781
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_558.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_558.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_558.jpg,0,0.1978986,0,18.0405
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_638.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_638.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_638.jpg,0,0.4409611,0,18.27552
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_724.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_724.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_724.jpg,0,0.6956969,0,18.75758
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_800.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_800.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_800.jpg,0,0.9249729,0,19.45497
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_877.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_877.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_877.jpg,0,1,0,20.3001
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_56_957.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_56_957.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_56_957.jpg,0,1,0,21.1227
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_035.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_035.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_035.jpg,-0.15,0.9054707,0,21.75733
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_119.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_119.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_119.jpg,-0.3678585,0.6085162,0,22.3193
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_199.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_199.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_199.jpg,-0.1275359,0.3681936,0,22.59398
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_279.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_279.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_279.jpg,0,0.1290618,0,22.62986
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_366.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_366.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_366.jpg,0,0,0,22.46678
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_434.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_434.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_434.jpg,0,0,0,22.372
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_507.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_507.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_507.jpg,-0.05,0,0,22.19622
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_590.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_590.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_590.jpg,-0.25,0,0,22.00142
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_659.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_659.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_659.jpg,-0.3116812,0,0,21.77994
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_730.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_730.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_730.jpg,-0.1001746,0,0,21.50889
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_808.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_808.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_808.jpg,0,0,0,21.32084
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_878.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_878.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_878.jpg,-0.05,0,0,21.14422
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_57_949.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_57_949.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_57_949.jpg,-0.2,0,0,21.17819
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_022.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_022.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_022.jpg,-0.1591679,0,0,20.9983
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_094.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_094.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_094.jpg,0,0,0,20.63581
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_166.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_166.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_166.jpg,0,0,0,20.43295
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_239.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_239.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_239.jpg,0,0,0,20.25966
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_311.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_311.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_311.jpg,0,0,0,20.45859
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_383.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_383.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_383.jpg,0,0,0,20.29844
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_456.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_456.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_456.jpg,0,0,0,19.83783
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_525.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_525.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_525.jpg,0,0.05309464,0,19.78618
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_595.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_595.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_595.jpg,-0.15,0,0,19.99438
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_668.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_668.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_668.jpg,-0.3126785,0,0,19.79141
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_740.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_740.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_740.jpg,-0.09834662,0,0,19.63519
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_818.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_818.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_818.jpg,0,0,0,19.4845
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_898.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_898.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_898.jpg,0,0,0,19.33588
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_58_980.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_58_980.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_58_980.jpg,-0.15,0,0,19.1829
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_59_056.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_59_056.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_59_056.jpg,-0.1842026,0,0,18.5886
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_59_131.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_59_131.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_59_131.jpg,0,0,0,18.42352
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_59_204.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_59_204.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_59_204.jpg,0,0,0,18.26558
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_59_277.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_59_277.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_59_277.jpg,0,0,0,18.11092
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_16_59_346.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_16_59_346.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_16_59_346.jpg,-0.15,0,0,18.49127
